,Awards,Runtime,Type,Poster,imdbVotes,imdbID,Awards_Won,Awards_Nominated,PrimeAwards_Won,OscarAwards_Won,OscarAwards_Nominations,GoldenGlobeAwards_Won,GoldenGlobeAwards_Nominations,PrimeAwards_Nominations,BaftaAwards_Won,BaftaAwards_Nominations,Awards Won Or Nominated
11765,0,5 min,series,0,0.0,tt4511176,0,0,0,0,0,0,0,0,0,0,0
11766,0,0,series,0,0.0,tt4511192,0,0,0,0,0,0,0,0,0,0,0
11767,0,0,movie,0,0.0,tt4511486,0,0,0,0,0,0,0,0,0,0,0
11768,0,0,series,0,0.0,tt4511730,0,0,0,0,0,0,0,0,0,0,0
11769,0,60 min,series,0,89.0,tt4511974,0,0,0,0,0,0,0,0,0,0,0
11770,0,37 min,movie,0,0.0,tt4512876,0,0,0,0,0,0,0,0,0,0,0
11771,0,30 min,movie,0,0.0,tt4512898,0,0,0,0,0,0,0,0,0,0,0
11772,0,0,movie,0,0.0,tt4513038,0,0,0,0,0,0,0,0,0,0,0
11773,0,0,movie,0,0.0,tt4513078,0,0,0,0,0,0,0,0,0,0,0
11774,0,0,movie,0,0.0,tt4513324,0,0,0,0,0,0,0,0,0,0,0
11775,0,28 min,movie,0,0.0,tt4513328,0,0,0,0,0,0,0,0,0,0,0
11776,0,7 min,movie,0,0.0,tt4513770,0,0,0,0,0,0,0,0,0,0,0
11777,0,0,series,0,0.0,tt4513830,0,0,0,0,0,0,0,0,0,0,0
11778,0,67 min,movie,http://ia.media-imdb.com/images/M/MV5BNWEyZTVhZmMtNzk1Zi00ZDE4LTk0ZjYtOTRiNWRjZjFiMjQ0XkEyXkFqcGdeQXVyNTIzMjg0MjQ@._V1_SX300.jpg,12.0,tt4513878,0,0,0,0,0,0,0,0,0,0,0
11779,0,0,movie,0,0.0,tt4514116,0,0,0,0,0,0,0,0,0,0,0
11780,0,11 min,movie,0,0.0,tt4514600,0,0,0,0,0,0,0,0,0,0,0
11781,0,120 min,series,http://ia.media-imdb.com/images/M/MV5BN2U4OGQwMWQtZDM3MC00Mzc0LWJjYTMtZjIxM2E3OWJmZGIzXkEyXkFqcGdeQXVyMzAyMzEwNTI@._V1_SX300.jpg,213.0,tt4514896,0,0,0,0,0,0,0,0,0,0,0
11782,0,14 min,movie,0,0.0,tt4515218,0,0,0,0,0,0,0,0,0,0,0
11783,0,0,series,0,0.0,tt4515494,0,0,0,0,0,0,0,0,0,0,0
11784,0,60 min,series,0,12.0,tt4515772,0,0,0,0,0,0,0,0,0,0,0
11785,0,45 min,series,http://ia.media-imdb.com/images/M/MV5BMzUyNTM3ODAyMF5BMl5BanBnXkFtZTgwOTYyMjU5NDE@._V1_SX300.jpg,18.0,tt4515870,0,0,0,0,0,0,0,0,0,0,0
11786,0,0,series,0,0.0,tt4516114,0,0,0,0,0,0,0,0,0,0,0
11787,0,0,series,0,0.0,tt4516144,0,0,0,0,0,0,0,0,0,0,0
11788,0,0,series,0,0.0,tt4516196,0,0,0,0,0,0,0,0,0,0,0
11789,0,0,series,http://ia.media-imdb.com/images/M/MV5BNzY3NjAxNjQ4MV5BMl5BanBnXkFtZTgwMTM4MTgwNTE@._V1_SX300.jpg,5.0,tt4518320,0,0,0,0,0,0,0,0,0,0,0
11790,0,0,series,0,0.0,tt4518340,0,0,0,0,0,0,0,0,0,0,0
11791,0,0,series,0,0.0,tt4518688,0,0,0,0,0,0,0,0,0,0,0
11792,0,86 min,movie,https://images-na.ssl-images-amazon.com/images/M/MV5BNzc0MTczODQ3N15BMl5BanBnXkFtZTgwNTY2NDAyNzE@._V1_SX300.jpg,470.0,tt4519006,0,0,0,0,0,0,0,0,0,0,0
11793,0,0,movie,0,0.0,tt4519024,0,0,0,0,0,0,0,0,0,0,0
11794,0,0,movie,0,0.0,tt4519106,0,0,0,0,0,0,0,0,0,0,0
11795,1 nomination.,90 min,movie,0,29.0,tt4519366,0,1,0,0,0,0,0,0,0,0,1
11796,0,30 min,series,0,62.0,tt4519390,0,0,0,0,0,0,0,0,0,0,0
11797,0,15 min,series,0,0.0,tt4519412,0,0,0,0,0,0,0,0,0,0,0
11798,0,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk1MTc0Njc4N15BMl5BanBnXkFtZTgwNDAzNjg5NDE@._V1_SX300.jpg,686.0,tt4519742,0,0,0,0,0,0,0,0,0,0,0
11799,0,120 min,movie,0,0.0,tt4520286,0,0,0,0,0,0,0,0,0,0,0
11800,0,0,series,https://images-na.ssl-images-amazon.com/images/M/MV5BZGJlYWU3YzYtOTk0Zi00ZjdkLTk1N2UtNzRlN2ZkYTJjNDgyXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_SX300.jpg,2509.0,tt4520906,0,0,0,0,0,0,0,0,0,0,0
11801,0,0,movie,0,0.0,tt4521318,0,0,0,0,0,0,0,0,0,0,0
11802,0,0,series,http://ia.media-imdb.com/images/M/MV5BMTc3NTQ5MjMwM15BMl5BanBnXkFtZTgwNzgzNDQzNjE@._V1_SX300.jpg,64.0,tt4521406,0,0,0,0,0,0,0,0,0,0,0
11803,0,0,movie,0,0.0,tt4521706,0,0,0,0,0,0,0,0,0,0,0
11804,0,11 min,movie,0,20.0,tt4522142,0,0,0,0,0,0,0,0,0,0,0
11805,0,0,movie,http://ia.media-imdb.com/images/M/MV5BMTAwNzk2ODQzMzZeQTJeQWpwZ15BbWU4MDgyNzY0MjUx._V1_SX300.jpg,12.0,tt4523246,0,0,0,0,0,0,0,0,0,0,0
11806,0,0,movie,http://ia.media-imdb.com/images/M/MV5BMjExMjkxOTIyOV5BMl5BanBnXkFtZTgwMTIzNjg5NDE@._V1_SX300.jpg,0.0,tt4524084,0,0,0,0,0,0,0,0,0,0,0
11807,0,0,series,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAwMzA0MjM4OTZeQTJeQWpwZ15BbWU4MDQzMjU2ODYx._V1_SX300.jpg,289.0,tt4524424,0,0,0,0,0,0,0,0,0,0,0
11808,0,191 min,movie,0,0.0,tt4524612,0,0,0,0,0,0,0,0,0,0,0
11809,0,0,movie,0,0.0,tt4525418,0,0,0,0,0,0,0,0,0,0,0
11810,0,0,series,0,0.0,tt4525658,0,0,0,0,0,0,0,0,0,0,0
11811,0,0,movie,0,0.0,tt4526572,0,0,0,0,0,0,0,0,0,0,0
11812,0,0,series,0,0.0,tt4527588,0,0,0,0,0,0,0,0,0,0,0
11813,0,0,movie,0,0.0,tt4527604,0,0,0,0,0,0,0,0,0,0,0
11814,0,0,series,0,0.0,tt4527608,0,0,0,0,0,0,0,0,0,0,0
11815,0,3 min,series,0,0.0,tt4527654,0,0,0,0,0,0,0,0,0,0,0
11816,0,60 min,series,0,0.0,tt4528852,0,0,0,0,0,0,0,0,0,0,0
11817,0,24 min,movie,0,0.0,tt4528954,0,0,0,0,0,0,0,0,0,0,0
11818,0,0,series,0,0.0,tt4529050,0,0,0,0,0,0,0,0,0,0,0
11819,0,0,movie,0,0.0,tt4529328,0,0,0,0,0,0,0,0,0,0,0
11820,0,0,series,0,0.0,tt4529348,0,0,0,0,0,0,0,0,0,0,0
11821,0,60 min,series,0,0.0,tt4529856,0,0,0,0,0,0,0,0,0,0,0
11822,0,0,series,0,0.0,tt4530284,0,0,0,0,0,0,0,0,0,0,0
11823,0,0,movie,0,0.0,tt4530476,0,0,0,0,0,0,0,0,0,0,0
11824,0,1 min,movie,0,0.0,tt4531002,0,0,0,0,0,0,0,0,0,0,0
11825,0,0,game,0,0.0,tt4531750,0,0,0,0,0,0,0,0,0,0,0
11826,0,45 min,series,0,0.0,tt4531952,0,0,0,0,0,0,0,0,0,0,0
11827,0,0,series,0,0.0,tt4532208,0,0,0,0,0,0,0,0,0,0,0
11828,0,8 min,movie,0,15.0,tt4532350,0,0,0,0,0,0,0,0,0,0,0
11829,0,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ2NDU5NzUxMV5BMl5BanBnXkFtZTgwMTg1NjgyNzE@._V1_SX300.jpg,0.0,tt4532464,0,0,0,0,0,0,0,0,0,0,0
11830,5 wins & 7 nominations.,0,movie,http://ia.media-imdb.com/images/M/MV5BMjdjYWZjYmMtNjNjMS00YTlkLTg2NzctNzE4MmJhMmQ3NjhmXkEyXkFqcGdeQXVyMjExNzc3Mzc@._V1_SX300.jpg,506.0,tt4532764,5,7,0,0,0,0,0,0,0,0,12
11831,0,0,series,0,0.0,tt4532890,0,0,0,0,0,0,0,0,0,0,0
11832,0,0,series,0,0.0,tt4533548,0,0,0,0,0,0,0,0,0,0,0
11833,0,0,series,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MTEwMTExMl5BMl5BanBnXkFtZTgwMTYzNDQ5NzE@._V1_SX300.jpg,53.0,tt4534284,0,0,0,0,0,0,0,0,0,0,0
11834,0,0,series,http://ia.media-imdb.com/images/M/MV5BMjM1MjUwOTkzNl5BMl5BanBnXkFtZTgwMzQxNzYxNTE@._V1_SX300.jpg,15.0,tt4535486,0,0,0,0,0,0,0,0,0,0,0
11835,0,11 min,movie,0,0.0,tt4536124,0,0,0,0,0,0,0,0,0,0,0
11836,1 nomination.,15 min,movie,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA4ODY3MDczMDleQTJeQWpwZ15BbWU4MDE3MzE4ODYx._V1_SX300.jpg,15.0,tt4536736,0,1,0,0,0,0,0,0,0,0,1
11837,0,0,series,http://ia.media-imdb.com/images/M/MV5BMjM4MTIxMDAwN15BMl5BanBnXkFtZTgwNDMxMzQ5NDE@._V1_SX300.jpg,11.0,tt4537258,0,0,0,0,0,0,0,0,0,0,0
11838,0,0,series,0,0.0,tt4537336,0,0,0,0,0,0,0,0,0,0,0
11839,0,0,series,https://images-na.ssl-images-amazon.com/images/M/MV5BNzQxYzliZmItOTNkNi00NjgwLTljOWItODgzNjgyZDg2NmViXkEyXkFqcGdeQXVyNjIyNDgwMzM@._V1_SX300.jpg,39.0,tt4537640,0,0,0,0,0,0,0,0,0,0,0
11840,Nominated for 2 Primetime Emmys. Another 3 nominations.,56 min,movie,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MDI2NjAzMl5BMl5BanBnXkFtZTgwNDY4NDgyNzE@._V1_SX300.jpg,9649.0,tt4537842,0,3,0,0,0,0,0,2,0,0,3
11841,0,60 min,series,0,9.0,tt4538268,0,0,0,0,0,0,0,0,0,0,0
11842,0,60 min,series,0,0.0,tt4538484,0,0,0,0,0,0,0,0,0,0,0
11843,0,10 min,movie,0,0.0,tt4538540,0,0,0,0,0,0,0,0,0,0,0
11844,0,0,movie,0,0.0,tt4539376,0,0,0,0,0,0,0,0,0,0,0
11845,0,15 min,series,0,0.0,tt4539824,0,0,0,0,0,0,0,0,0,0,0
11846,0,0,series,http://ia.media-imdb.com/images/M/MV5BNjA5YjcwNDctMmMzOC00ZTcyLWE2MDUtNWQ3N2MyN2M3ZjE2XkEyXkFqcGdeQXVyNTQ4OTQ2NDQ@._V1_SX300.jpg,23.0,tt4540494,0,0,0,0,0,0,0,0,0,0,0
11847,0,0,movie,0,0.0,tt4540694,0,0,0,0,0,0,0,0,0,0,0
11848,0,6 min,movie,0,0.0,tt4540848,0,0,0,0,0,0,0,0,0,0,0
11849,0,10 min,movie,http://ia.media-imdb.com/images/M/MV5BMjM5MjExMDg4M15BMl5BanBnXkFtZTgwNTU2NjMwNzE@._V1_SX300.jpg,16.0,tt4541564,0,0,0,0,0,0,0,0,0,0,0
11850,0,59 min,series,0,0.0,tt4541646,0,0,0,0,0,0,0,0,0,0,0
11851,0,0,movie,0,0.0,tt4542034,0,0,0,0,0,0,0,0,0,0,0
11852,1 nomination.,29 min,movie,0,0.0,tt4543962,0,1,0,0,0,0,0,0,0,0,1
11853,0,6 min,series,0,0.0,tt4544334,0,0,0,0,0,0,0,0,0,0,0
11854,4 wins.,0,movie,http://ia.media-imdb.com/images/M/MV5BMTkyNzE3MTk0OV5BMl5BanBnXkFtZTgwNzU0ODUyNTE@._V1_SX300.jpg,0.0,tt4544336,4,0,0,0,0,0,0,0,0,0,4
11855,0,0,movie,http://ia.media-imdb.com/images/M/MV5BNjIyNjk3NzA0N15BMl5BanBnXkFtZTgwMDg4MTMwNjE@._V1_SX300.jpg,0.0,tt4544396,0,0,0,0,0,0,0,0,0,0,0
11856,0,0,series,0,0.0,tt4544930,0,0,0,0,0,0,0,0,0,0,0
11857,0,60 min,movie,0,17.0,tt4544936,0,0,0,0,0,0,0,0,0,0,0
11858,0,60 min,series,0,7.0,tt4544958,0,0,0,0,0,0,0,0,0,0,0
11859,0,8 min,movie,0,0.0,tt4544982,0,0,0,0,0,0,0,0,0,0,0
11860,0,19 min,movie,0,0.0,tt4544988,0,0,0,0,0,0,0,0,0,0,0
11861,0,2 min,series,0,0.0,tt4546142,0,0,0,0,0,0,0,0,0,0,0
11862,0,0,series,https://images-na.ssl-images-amazon.com/images/M/MV5BODJjMzdiZTYtMzM1OC00ZTMwLTg0ODgtMjY1NzI3MzBkNDM1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,36.0,tt4546290,0,0,0,0,0,0,0,0,0,0,0
11863,0,0,series,0,0.0,tt4546476,0,0,0,0,0,0,0,0,0,0,0
11864,0,0,series,0,0.0,tt4547060,0,0,0,0,0,0,0,0,0,0,0
11865,0,0,series,http://ia.media-imdb.com/images/M/MV5BODY2MzA2OTQ0OF5BMl5BanBnXkFtZTgwNTM3NzYxNzE@._V1_SX300.jpg,67.0,tt4547400,0,0,0,0,0,0,0,0,0,0,0
11866,0,60 min,series,0,36.0,tt4547656,0,0,0,0,0,0,0,0,0,0,0
11867,0,0,movie,0,0.0,tt4547922,0,0,0,0,0,0,0,0,0,0,0
11868,0,3 min,movie,0,0.0,tt4548336,0,0,0,0,0,0,0,0,0,0,0
11869,0,0,movie,http://ia.media-imdb.com/images/M/MV5BMTEyMjk2MzUyODheQTJeQWpwZ15BbWU4MDA2MzI0MDUx._V1_SX300.jpg,0.0,tt4548440,0,0,0,0,0,0,0,0,0,0,0
11870,1 win & 1 nomination.,40 min,movie,http://ia.media-imdb.com/images/M/MV5BNzEwYmUwZGUtYTBkMy00NTE5LWI0YmItOGQ2MzQ1NzI1ZTA0XkEyXkFqcGdeQXVyNjY1OTE0MjM@._V1_SX300.jpg,5.0,tt4548732,1,1,0,0,0,0,0,0,0,0,2
11871,0,15 min,movie,http://ia.media-imdb.com/images/M/MV5BMzI1NjU2OTAwM15BMl5BanBnXkFtZTgwMjIzODI0NTE@._V1_SX300.jpg,0.0,tt4548760,0,0,0,0,0,0,0,0,0,0,0
11872,0,0,series,0,13.0,tt4549452,0,0,0,0,0,0,0,0,0,0,0
11873,0,0,movie,0,0.0,tt4549856,0,0,0,0,0,0,0,0,0,0,0
11874,0,0,series,0,0.0,tt4550184,0,0,0,0,0,0,0,0,0,0,0
11875,0,30 min,series,0,0.0,tt4550584,0,0,0,0,0,0,0,0,0,0,0
11876,1 nomination.,0,movie,0,0.0,tt4551318,0,1,0,0,0,0,0,0,0,0,1
11877,0,60 min,movie,http://ia.media-imdb.com/images/M/MV5BNDEzNTA3OTA5M15BMl5BanBnXkFtZTgwMDUxMzY2NjE@._V1_SX300.jpg,69.0,tt4552412,0,0,0,0,0,0,0,0,0,0,0
11878,0,4 min,movie,http://ia.media-imdb.com/images/M/MV5BNTY4MDU3ODE2MF5BMl5BanBnXkFtZTgwMzQ3NTM0NzE@._V1_SX300.jpg,0.0,tt4554014,0,0,0,0,0,0,0,0,0,0,0
11879,0,8 min,movie,0,0.0,tt4555190,0,0,0,0,0,0,0,0,0,0,0
11880,0,5 min,series,0,0.0,tt4555240,0,0,0,0,0,0,0,0,0,0,0
11881,0,0,movie,0,0.0,tt4555800,0,0,0,0,0,0,0,0,0,0,0
11882,0,0,series,0,0.0,tt4555970,0,0,0,0,0,0,0,0,0,0,0
11883,0,0,movie,0,0.0,tt4556320,0,0,0,0,0,0,0,0,0,0,0
11884,0,0,series,http://ia.media-imdb.com/images/M/MV5BMjc4NTM0MjcxNF5BMl5BanBnXkFtZTgwODQ3NTc2NTE@._V1_SX300.jpg,0.0,tt4556362,0,0,0,0,0,0,0,0,0,0,0
11885,0,0,series,0,0.0,tt4556372,0,0,0,0,0,0,0,0,0,0,0
11886,0,3 min,movie,0,0.0,tt4557126,0,0,0,0,0,0,0,0,0,0,0
11887,0,15 min,movie,0,0.0,tt4557170,0,0,0,0,0,0,0,0,0,0,0
11888,0,26 min,series,0,0.0,tt4557876,0,0,0,0,0,0,0,0,0,0,0
11889,0,23 min,movie,0,0.0,tt4558238,0,0,0,0,0,0,0,0,0,0,0
11890,0,5 min,movie,0,0.0,tt4558420,0,0,0,0,0,0,0,0,0,0,0
11891,0,26 min,series,0,0.0,tt4558682,0,0,0,0,0,0,0,0,0,0,0
11892,0,0,movie,0,0.0,tt4559312,0,0,0,0,0,0,0,0,0,0,0
11893,0,0,movie,0,0.0,tt4560476,0,0,0,0,0,0,0,0,0,0,0
11894,0,0,series,0,0.0,tt4560958,0,0,0,0,0,0,0,0,0,0,0
11895,0,5 min,movie,0,0.0,tt4561090,0,0,0,0,0,0,0,0,0,0,0
11896,0,7 min,movie,0,13.0,tt4561226,0,0,0,0,0,0,0,0,0,0,0
11897,0,30 min,series,http://ia.media-imdb.com/images/M/MV5BMTcwODEwMzgyNF5BMl5BanBnXkFtZTgwNDQ1MDYyNTE@._V1_SX300.jpg,1486.0,tt4561950,0,0,0,0,0,0,0,0,0,0,0
11898,0,8 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU4NDk5NDkzNF5BMl5BanBnXkFtZTgwMzY5NDMyNTE@._V1_SX300.jpg,5.0,tt4563346,0,0,0,0,0,0,0,0,0,0,0
11899,0,49 min,series,0,0.0,tt4563698,0,0,0,0,0,0,0,0,0,0,0
11900,0,25 min,movie,0,0.0,tt4564576,0,0,0,0,0,0,0,0,0,0,0
11901,0,117 min,movie,0,0.0,tt4564896,0,0,0,0,0,0,0,0,0,0,0
11902,0,11 min,movie,0,0.0,tt4565700,0,0,0,0,0,0,0,0,0,0,0
11903,0,2 min,movie,0,0.0,tt4566324,0,0,0,0,0,0,0,0,0,0,0
11904,0,0,series,0,0.0,tt4566446,0,0,0,0,0,0,0,0,0,0,0
11905,0,0,series,0,0.0,tt4566500,0,0,0,0,0,0,0,0,0,0,0
11906,0,0,series,0,13.0,tt4567186,0,0,0,0,0,0,0,0,0,0,0
11907,0,0,series,0,0.0,tt4567836,0,0,0,0,0,0,0,0,0,0,0
11908,0,0,series,0,0.0,tt4568298,0,0,0,0,0,0,0,0,0,0,0
11909,0,16 min,movie,0,0.0,tt4568898,0,0,0,0,0,0,0,0,0,0,0
11910,0,81 min,movie,http://ia.media-imdb.com/images/M/MV5BOTIzNjU4NTAyMF5BMl5BanBnXkFtZTgwNjYyODMyNzE@._V1_SX300.jpg,42.0,tt4568934,0,0,0,0,0,0,0,0,0,0,0
11911,0,2 min,movie,0,0.0,tt4569014,0,0,0,0,0,0,0,0,0,0,0
11912,0,60 min,series,0,5.0,tt4569162,0,0,0,0,0,0,0,0,0,0,0
11913,0,11 min,movie,0,0.0,tt4569560,0,0,0,0,0,0,0,0,0,0,0
11914,1 nomination.,63 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY1MjM0OTc1N15BMl5BanBnXkFtZTgwMjg1MjEwNjE@._V1_SX300.jpg,0.0,tt4569688,0,1,0,0,0,0,0,0,0,0,1
11915,0,0,series,0,0.0,tt4569886,0,0,0,0,0,0,0,0,0,0,0
11916,0,0,series,0,0.0,tt4570808,0,0,0,0,0,0,0,0,0,0,0
11917,0,0,movie,0,0.0,tt4571726,0,0,0,0,0,0,0,0,0,0,0
11918,0,6 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2ODU5ODc4MF5BMl5BanBnXkFtZTgwNzI2Nzc4NTE@._V1_SX300.jpg,0.0,tt4571960,0,0,0,0,0,0,0,0,0,0,0
11919,0,156 min,movie,0,0.0,tt4572106,0,0,0,0,0,0,0,0,0,0,0
11920,0,0,movie,0,0.0,tt4572592,0,0,0,0,0,0,0,0,0,0,0
11921,0,0,series,0,10.0,tt4572746,0,0,0,0,0,0,0,0,0,0,0
11922,0,0,series,0,0.0,tt4572800,0,0,0,0,0,0,0,0,0,0,0
11923,0,55 min,series,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMDAxOTUyMV5BMl5BanBnXkFtZTgwNzAxMzYzOTE@._V1_SX300.jpg,206918.0,tt4574334,0,0,0,0,0,0,0,0,0,0,0
11924,0,0,series,0,0.0,tt4574496,0,0,0,0,0,0,0,0,0,0,0
11925,0,0,movie,0,0.0,tt4574520,0,0,0,0,0,0,0,0,0,0,0
11926,0,0,movie,0,0.0,tt4574554,0,0,0,0,0,0,0,0,0,0,0
11927,0,0,series,https://images-na.ssl-images-amazon.com/images/M/MV5BMjVmOWNiYjEtZDRiNi00NzFiLTlhNjEtYTgyODNhZTJiZjA4XkEyXkFqcGdeQXVyNTk1MjM3OTQ@._V1_SX300.jpg,680.0,tt4574736,0,0,0,0,0,0,0,0,0,0,0
11928,0,5 min,movie,http://ia.media-imdb.com/images/M/MV5BMTA1ODYwOTQ4NTVeQTJeQWpwZ15BbWU4MDM1Mzg2MjUx._V1_SX300.jpg,0.0,tt4574770,0,0,0,0,0,0,0,0,0,0,0
11929,0,0,series,0,0.0,tt4575002,0,0,0,0,0,0,0,0,0,0,0
11930,0,0,series,0,0.0,tt4575126,0,0,0,0,0,0,0,0,0,0,0
11931,0,4 min,movie,0,7.0,tt4575828,0,0,0,0,0,0,0,0,0,0,0
11932,0,110 min,movie,https://images-na.ssl-images-amazon.com/images/M/MV5BMDcxZjRlZTItNWZjYi00NTMzLTk0ZjQtM2Q3YjViZmVkN2MwXkEyXkFqcGdeQXVyMjczOTQ0Mzg@._V1_SX300.jpg,54.0,tt4576246,0,0,0,0,0,0,0,0,0,0,0
11933,1 win & 2 nominations.,0,movie,0,0.0,tt4576958,1,2,0,0,0,0,0,0,0,0,3
11934,0,53 min,movie,0,0.0,tt4577048,0,0,0,0,0,0,0,0,0,0,0
11935,0,0,series,0,0.0,tt4577424,0,0,0,0,0,0,0,0,0,0,0
11936,0,25 min,series,https://images-na.ssl-images-amazon.com/images/M/MV5BNTg1MDQ5ODY0NV5BMl5BanBnXkFtZTgwODYyOTg5ODE@._V1_SX300.jpg,3709.0,tt4577466,0,0,0,0,0,0,0,0,0,0,0
11937,0,0,series,0,0.0,tt4577534,0,0,0,0,0,0,0,0,0,0,0
11938,0,0,movie,0,0.0,tt4577974,0,0,0,0,0,0,0,0,0,0,0
11939,0,90 min,movie,0,5.0,tt4579082,0,0,0,0,0,0,0,0,0,0,0
11940,0,0,series,0,0.0,tt4579586,0,0,0,0,0,0,0,0,0,0,0
11941,0,0,series,0,0.0,tt4581270,0,0,0,0,0,0,0,0,0,0,0
11942,0,0,series,0,0.0,tt4582274,0,0,0,0,0,0,0,0,0,0,0
11943,0,0,series,0,0.0,tt4582298,0,0,0,0,0,0,0,0,0,0,0
11944,0,25 min,series,0,0.0,tt4582336,0,0,0,0,0,0,0,0,0,0,0
11945,0,0,series,0,0.0,tt4585154,0,0,0,0,0,0,0,0,0,0,0
11946,0,0,series,0,0.0,tt4585722,0,0,0,0,0,0,0,0,0,0,0
11947,0,0,series,0,0.0,tt4585980,0,0,0,0,0,0,0,0,0,0,0
11948,0,0,movie,0,0.0,tt4586152,0,0,0,0,0,0,0,0,0,0,0
11949,0,60 min,movie,0,6.0,tt4586202,0,0,0,0,0,0,0,0,0,0,0
11950,0,0,series,http://ia.media-imdb.com/images/M/MV5BMjA1Mzk0ODUzMF5BMl5BanBnXkFtZTgwMTA1MjE4NTE@._V1_SX300.jpg,0.0,tt4586226,0,0,0,0,0,0,0,0,0,0,0
11951,0,30 min,series,http://ia.media-imdb.com/images/M/MV5BMjQ5NjMxMzM2Ml5BMl5BanBnXkFtZTgwOTQ4NTMzNTE@._V1_SX300.jpg,159.0,tt4586280,0,0,0,0,0,0,0,0,0,0,0
11952,0,0,movie,https://images-na.ssl-images-amazon.com/images/M/MV5BZWI4OGM0YzQtNjVlZS00NTVhLTllNzgtMGJjYzM0NmUwZjFkXkEyXkFqcGdeQXVyNjMwOTA1MDM@._V1_SX300.jpg,925.0,tt4586626,0,0,0,0,0,0,0,0,0,0,0
11953,0,0,series,0,0.0,tt4587290,0,0,0,0,0,0,0,0,0,0,0
11954,0,0,series,0,0.0,tt4587546,0,0,0,0,0,0,0,0,0,0,0
11955,2 nominations.,140 min,series,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0NjA1OTI0NTNeQTJeQWpwZ15BbWU4MDk5NjA5MTcx._V1_SX300.jpg,19.0,tt4587946,0,2,0,0,0,0,0,0,0,0,2
11956,0,0,series,0,0.0,tt4588068,0,0,0,0,0,0,0,0,0,0,0
11957,0,52 min,series,0,0.0,tt4588154,0,0,0,0,0,0,0,0,0,0,0
11958,0,0,series,0,0.0,tt4588204,0,0,0,0,0,0,0,0,0,0,0
11959,0,0,movie,0,0.0,tt4588752,0,0,0,0,0,0,0,0,0,0,0
11960,1 nomination.,101 min,movie,https://images-na.ssl-images-amazon.com/images/M/MV5BYjEwYTFiNTktOTdjNy00NDE3LWEzODUtZDYzODA4YTFmYzIzXkEyXkFqcGdeQXVyNTYwMzk4MjM@._V1_SX300.jpg,458.0,tt4589186,0,1,0,0,0,0,0,0,0,0,1
11961,0,0,series,0,0.0,tt4589646,0,0,0,0,0,0,0,0,0,0,0
11962,1 win.,28 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI3MzM0MzcyMl5BMl5BanBnXkFtZTgwNjc4NTUwNzE@._V1_SX300.jpg,0.0,tt4590262,1,0,0,0,0,0,0,0,0,0,1
11963,0,0,series,0,0.0,tt4590308,0,0,0,0,0,0,0,0,0,0,0
11964,0,60 min,series,https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNTc4NjgwNV5BMl5BanBnXkFtZTgwNzU1ODI3ODE@._V1_SX300.jpg,241.0,tt4591316,0,0,0,0,0,0,0,0,0,0,0
11965,1 nomination.,30 min,series,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MzA0MjA0MF5BMl5BanBnXkFtZTgwMTM5MDc0NjE@._V1_SX300.jpg,886.0,tt4591680,0,1,0,0,0,0,0,0,0,0,1
11966,0,40 min,series,0,41.0,tt4592384,0,0,0,0,0,0,0,0,0,0,0
11967,0,0,series,0,0.0,tt4592476,0,0,0,0,0,0,0,0,0,0,0
11968,0,0,series,0,0.0,tt4592566,0,0,0,0,0,0,0,0,0,0,0
11969,0,25 min,movie,0,0.0,tt4593254,0,0,0,0,0,0,0,0,0,0,0
11970,0,60 min,series,http://ia.media-imdb.com/images/M/MV5BMjAyNjk0MDM5NV5BMl5BanBnXkFtZTgwNTc2OTQ0NzE@._V1_SX300.jpg,545.0,tt4594334,0,0,0,0,0,0,0,0,0,0,0
11971,0,60 min,series,0,0.0,tt4594498,0,0,0,0,0,0,0,0,0,0,0
11972,0,45 min,series,0,7.0,tt4594754,0,0,0,0,0,0,0,0,0,0,0
11973,0,0,movie,0,0.0,tt4595230,0,0,0,0,0,0,0,0,0,0,0
11974,0,0,series,0,0.0,tt4595298,0,0,0,0,0,0,0,0,0,0,0
11975,0,0,movie,0,0.0,tt4596044,0,0,0,0,0,0,0,0,0,0,0
11976,0,30 min,movie,0,0.0,tt4596600,0,0,0,0,0,0,0,0,0,0,0
11977,0,55 min,movie,http://ia.media-imdb.com/images/M/MV5BNTg3NjU2ODg5Ml5BMl5BanBnXkFtZTgwMTM5NDUzNTE@._V1_SX300.jpg,0.0,tt4596868,0,0,0,0,0,0,0,0,0,0,0
